"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval"
"ct_ESC_foi_H2BK20ac_na_desc_narrowPeak",17904,"less",9.99900009999e-05,0,"greater",1,54363,"less",9.99900009999e-05,54118,"less",9.99900009999e-05,8658509,"less",9.99900009999e-05,-84723.5682548085,"greater",0.0444955504449555,159.430807718485,"less",9.99900009999e-05
"ct_ESC_foi_H2BK5ac_br_desc_broadPeak",55038,"greater",9.99900009999e-05,0,"greater",1,564975,"less",9.99900009999e-05,555350,"less",9.99900009999e-05,330713356,"less",9.99900009999e-05,-1894.05724369155,"greater",9.99900009999e-05,589.446417983097,"less",9.99900009999e-05
"ct_ESC_foi_H2BK5ac_na_desc_narrowPeak",31354,"less",9.99900009999e-05,0,"greater",1,108555,"less",9.99900009999e-05,108006,"less",9.99900009999e-05,20050507,"less",9.99900009999e-05,-31373.6072348685,"greater",9.99900009999e-05,184.967270047441,"less",9.99900009999e-05
"ct_ESC_foi_H3K14ac_br_desc_broadPeak",55182,"greater",9.99900009999e-05,0,"greater",1,495683,"less",9.99900009999e-05,486225,"less",9.99900009999e-05,331844249,"less",9.99900009999e-05,-1387.97083112758,"greater",9.99900009999e-05,672.838582319749,"less",9.99900009999e-05
"ct_ESC_foi_H3K14ac_na_desc_narrowPeak",15499,"less",9.99900009999e-05,0,"greater",1,22509,"less",9.99900009999e-05,22403,"less",9.99900009999e-05,3836282,"less",9.99900009999e-05,-130685.088971237,"less",9.99900009999e-05,170.556177528988,"less",9.99900009999e-05
"ct_ESC_foi_H3K18ac_br_desc_broadPeak",55184,"greater",9.99900009999e-05,0,"greater",1,575452,"less",9.99900009999e-05,563548,"less",0.0042995700429957,413591265,"less",9.99900009999e-05,-2527.07607199576,"greater",9.99900009999e-05,725.273094888887,"less",9.99900009999e-05
"ct_ESC_foi_H3K18ac_na_desc_narrowPeak",40561,"less",9.99900009999e-05,0,"greater",1,184778,"less",9.99900009999e-05,183764,"less",9.99900009999e-05,34107822,"less",9.99900009999e-05,-18114.466949003,"greater",9.99900009999e-05,184.843325504118,"less",9.99900009999e-05
"ct_ESC_foi_H3K23ac_br_desc_broadPeak",55278,"greater",9.99900009999e-05,0,"greater",1,568217,"less",9.99900009999e-05,556413,"less",9.99900009999e-05,414203938,"less",9.99900009999e-05,-1680.23225692606,"greater",9.99900009999e-05,732.795549939548,"less",9.99900009999e-05
"ct_ESC_foi_H3K23ac_na_desc_narrowPeak",15923,"less",9.99900009999e-05,0,"greater",1,22436,"less",9.99900009999e-05,22309,"less",9.99900009999e-05,3770026,"less",9.99900009999e-05,-188517.659978825,"less",9.99900009999e-05,168.146238188625,"less",9.99900009999e-05
"ct_ESC_foi_H3K23me2_br_desc_broadPeak",55645,"greater",9.99900009999e-05,0,"greater",1,550853,"less",9.99900009999e-05,543223,"less",9.99900009999e-05,269992960,"less",9.99900009999e-05,-658.33218634198,"greater",9.99900009999e-05,492.195302558033,"less",9.99900009999e-05
"ct_ESC_foi_H3K23me2_na_desc_narrowPeak",33088,"less",9.99900009999e-05,0,"greater",1,68891,"less",9.99900009999e-05,68517,"less",9.99900009999e-05,13104379,"less",9.99900009999e-05,-15769.5229751191,"greater",9.99900009999e-05,190.50058788521,"less",9.99900009999e-05
"ct_ESC_foi_H3K27ac_br_desc_broadPeak",56411,"greater",9.99900009999e-05,0,"greater",1,718998,"greater",0.237976202379762,705888,"greater",0.0018998100189981,465160424,"less",9.99900009999e-05,-181.954049761779,"greater",9.99900009999e-05,651.085968250259,"less",9.99900009999e-05
"ct_ESC_foi_H3K27ac_na_desc_narrowPeak",30263,"less",9.99900009999e-05,0,"greater",1,123316,"less",9.99900009999e-05,122276,"less",9.99900009999e-05,34291482,"less",9.99900009999e-05,-25641.7723133933,"greater",9.99900009999e-05,278.796595737779,"less",9.99900009999e-05
"ct_ESC_foi_H3K27me3_br_desc_broadPeak",55283,"greater",9.99900009999e-05,16,"less",9.99900009999e-05,431314,"less",9.99900009999e-05,423073,"less",9.99900009999e-05,275448011,"less",9.99900009999e-05,-534.139032998059,"greater",9.99900009999e-05,650.322493589357,"less",9.99900009999e-05
"ct_ESC_foi_H3K27me3_na_desc_narrowPeak",23439,"less",9.99900009999e-05,2,"less",0.544045595440456,81859,"less",9.99900009999e-05,80923,"less",9.99900009999e-05,29934638,"less",9.99900009999e-05,-38920.5729662961,"less",9.99900009999e-05,372.234280897641,"less",9.99900009999e-05
"ct_ESC_foi_H3K36me3_br_desc_broadPeak",56554,"greater",9.99900009999e-05,67,"less",0.0600939906009399,676326,"greater",9.99900009999e-05,662504,"greater",9.99900009999e-05,490624424,"less",9.99900009999e-05,-57.4246691371096,"greater",9.99900009999e-05,742.454031044201,"less",9.99900009999e-05
"ct_ESC_foi_H3K36me3_na_desc_narrowPeak",24018,"less",9.99900009999e-05,0,"greater",1,225371,"less",9.99900009999e-05,223698,"less",9.99900009999e-05,56136584,"less",9.99900009999e-05,-42638.1503264514,"less",9.99900009999e-05,249.909021125167,"less",9.99900009999e-05
"ct_ESC_foi_H3K4ac_br_desc_broadPeak",54555,"greater",9.99900009999e-05,0,"greater",1,482776,"less",9.99900009999e-05,474505,"less",9.99900009999e-05,288855048,"less",9.99900009999e-05,-2457.36511381683,"greater",9.99900009999e-05,601.115784546042,"less",9.99900009999e-05
"ct_ESC_foi_H3K4ac_na_desc_narrowPeak",12978,"less",9.99900009999e-05,0,"greater",1,24801,"less",9.99900009999e-05,24683,"less",9.99900009999e-05,4293651,"less",9.99900009999e-05,-157461.84434445,"less",9.99900009999e-05,173.286077174307,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me1_br_desc_broadPeak",52415,"greater",9.99900009999e-05,0,"greater",1,248844,"less",9.99900009999e-05,241122,"less",9.99900009999e-05,264910679,"less",9.99900009999e-05,-5439.69631198165,"greater",9.99900009999e-05,1077.39175547733,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me1_na_desc_narrowPeak",36638,"less",9.99900009999e-05,0,"greater",1,159341,"less",9.99900009999e-05,157929,"less",9.99900009999e-05,46792953,"less",9.99900009999e-05,-24839.8526910182,"greater",9.99900009999e-05,294.359348817944,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me2_br_desc_broadPeak",55322,"greater",9.99900009999e-05,1,"greater",0.86021397860214,317935,"less",9.99900009999e-05,311018,"less",9.99900009999e-05,238391332,"less",9.99900009999e-05,-461.431056996647,"greater",9.99900009999e-05,758.93498671112,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me2_na_desc_narrowPeak",37976,"less",9.99900009999e-05,0,"greater",1,158434,"less",9.99900009999e-05,156542,"less",9.99900009999e-05,59606463,"less",9.99900009999e-05,-12495.4418563614,"greater",9.99900009999e-05,378.175006627365,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me3_br_desc_broadPeak",49402,"less",9.99900009999e-05,0,"greater",1,141501,"less",9.99900009999e-05,138635,"less",9.99900009999e-05,98382475,"less",9.99900009999e-05,-2573.768643021,"greater",9.99900009999e-05,703.015088232592,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me3_na_desc_narrowPeak",13558,"less",9.99900009999e-05,0,"greater",1,27332,"less",9.99900009999e-05,26489,"less",9.99900009999e-05,27738549,"less",9.99900009999e-05,-121118.396047291,"less",9.99900009999e-05,1027.74539001903,"greater",0.0012998700129987
"ct_ESC_foi_H3K56ac_br_desc_broadPeak",55453,"greater",9.99900009999e-05,0,"greater",1,506301,"less",0.0078992100789921,499669,"less",0.112388761123888,237731825,"less",9.99900009999e-05,-982.650785247927,"greater",9.99900009999e-05,471.327356651478,"less",9.99900009999e-05
"ct_ESC_foi_H3K56ac_na_desc_narrowPeak",33207,"less",0.0102989701029897,0,"greater",1,65314,"less",9.99900009999e-05,65019,"less",9.99900009999e-05,10723032,"less",9.99900009999e-05,-16700.5410269984,"greater",9.99900009999e-05,164.327357075053,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me1_br_desc_broadPeak",56240,"greater",9.99900009999e-05,1,"greater",0.677432256774323,726684,"less",9.99900009999e-05,715750,"less",9.99900009999e-05,380880286,"less",9.99900009999e-05,-262.230562908064,"greater",9.99900009999e-05,528.657881555119,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me1_na_desc_narrowPeak",15170,"less",9.99900009999e-05,0,"greater",1,88721,"less",9.99900009999e-05,88366,"less",9.99900009999e-05,12544344,"less",9.99900009999e-05,-197208.519340039,"less",9.99900009999e-05,141.533177038131,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me2_br_desc_broadPeak",56497,"greater",9.99900009999e-05,3,"less",0.127587241275872,834245,"less",9.99900009999e-05,822279,"less",9.99900009999e-05,418480804,"less",9.99900009999e-05,-103.122004587965,"greater",9.99900009999e-05,505.609356963482,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me2_na_desc_narrowPeak",20598,"less",9.99900009999e-05,0,"greater",1,86919,"less",9.99900009999e-05,86477,"less",9.99900009999e-05,14074688,"less",9.99900009999e-05,-80100.3259572966,"less",9.99900009999e-05,162.229915208412,"less",9.99900009999e-05
"ct_ESC_foi_H3K9ac_br_desc_broadPeak",56106,"greater",9.99900009999e-05,0,"greater",1,621832,"less",9.99900009999e-05,608726,"less",9.99900009999e-05,457052405,"less",9.99900009999e-05,-457.87661902241,"greater",9.99900009999e-05,740.1703868569,"less",9.99900009999e-05
"ct_ESC_foi_H3K9ac_na_desc_narrowPeak",25251,"less",9.99900009999e-05,0,"greater",1,61418,"less",9.99900009999e-05,60787,"less",9.99900009999e-05,20701299,"less",9.99900009999e-05,-45669.118651844,"less",9.99900009999e-05,338.605913575825,"less",9.99900009999e-05
"ct_ESC_foi_H3K9me3_br_desc_broadPeak",56606,"greater",9.99900009999e-05,151,"less",0.433656634336566,792668,"greater",9.99900009999e-05,777308,"greater",9.99900009999e-05,560097162,"greater",0.325867413258674,-23.13733898006,"greater",9.99900009999e-05,717.204202768372,"less",9.99900009999e-05
"ct_ESC_foi_H3K9me3_na_desc_narrowPeak",40183,"greater",9.99900009999e-05,0,"greater",1,231538,"less",9.99900009999e-05,230152,"less",9.99900009999e-05,47896288,"less",9.99900009999e-05,-6977.37513675666,"greater",9.99900009999e-05,207.288894263577,"less",9.99900009999e-05
"ct_ESC_foi_H4K20me1_br_desc_broadPeak",56560,"greater",9.99900009999e-05,0,"greater",1,1034272,"greater",0.0123987601239876,1017343,"greater",9.99900009999e-05,587707731,"less",9.99900009999e-05,-73.2290806423152,"greater",9.99900009999e-05,572.979941446737,"less",9.99900009999e-05
"ct_ESC_foi_H4K20me1_na_desc_narrowPeak",35311,"less",9.99900009999e-05,0,"greater",1,176717,"less",9.99900009999e-05,175979,"less",9.99900009999e-05,24773981,"less",9.99900009999e-05,-28555.7234515617,"less",0.0045995400459954,140.320857642445,"less",9.99900009999e-05
"ct_ESC_foi_H4K5ac_br_desc_broadPeak",54846,"greater",9.99900009999e-05,0,"greater",1,490881,"less",9.99900009999e-05,481749,"less",9.99900009999e-05,318160021,"less",9.99900009999e-05,-2230.56029645315,"greater",9.99900009999e-05,652.286491023283,"less",9.99900009999e-05
"ct_ESC_foi_H4K5ac_na_desc_narrowPeak",26419,"less",9.99900009999e-05,0,"greater",1,96543,"less",9.99900009999e-05,95915,"less",9.99900009999e-05,20485599,"less",9.99900009999e-05,-39340.0147344274,"greater",9.99900009999e-05,212.50765979926,"less",9.99900009999e-05
"ct_ESC_foi_H4K8ac_br_desc_broadPeak",55988,"greater",9.99900009999e-05,0,"less",0.0180981901809819,502668,"less",9.99900009999e-05,492083,"less",9.99900009999e-05,347059843,"less",9.99900009999e-05,-460.514557967178,"greater",9.99900009999e-05,702.284585452028,"less",9.99900009999e-05
"ct_ESC_foi_H4K8ac_na_desc_narrowPeak",47434,"less",9.99900009999e-05,0,"greater",1,236599,"less",9.99900009999e-05,235189,"less",9.99900009999e-05,46284916,"less",9.99900009999e-05,-5668.93160402329,"greater",9.99900009999e-05,195.942011589229,"less",9.99900009999e-05
"ct_ESC_foi_H4K91ac_br_desc_broadPeak",52777,"greater",9.99900009999e-05,0,"greater",1,426673,"less",9.99900009999e-05,419925,"less",9.99900009999e-05,231225787,"less",9.99900009999e-05,-3461.44187400741,"greater",9.99900009999e-05,545.574927403421,"less",9.99900009999e-05
"ct_ESC_foi_H4K91ac_na_desc_narrowPeak",23136,"less",9.99900009999e-05,0,"greater",1,75912,"less",9.99900009999e-05,75541,"less",9.99900009999e-05,12856583,"less",9.99900009999e-05,-61278.9922710429,"less",0.386861313868613,169.561847929181,"less",9.99900009999e-05
"ct_ESC_foi_HDAC2_desc_TF",7683,"less",9.99900009999e-05,0,"greater",1,12496,"less",9.99900009999e-05,12267,"less",9.99900009999e-05,6290651,"less",9.99900009999e-05,-374804.722781013,"less",9.99900009999e-05,584.975752240717,"greater",9.99900009999e-05
"ct_ESC_foi_HDAC6_desc_TF",99,"less",9.99900009999e-05,0,"greater",1,106,"less",9.99900009999e-05,106,"less",9.99900009999e-05,16960,"less",9.99900009999e-05,-16775863.7825834,"less",9.99900009999e-05,160,"greater",1
"ct_ESC_foi_huCNE_canFam3_100pc_50col_desc_noncoding.bed",24250,"greater",9.99900009999e-05,0,"greater",1,85966,"greater",9.99900009999e-05,85781,"greater",9.99900009999e-05,6741239,"greater",9.99900009999e-05,-77693.1502029292,"greater",9.99900009999e-05,78.6419514691855,"greater",0.260773922607739
"ct_ESC_foi_huCNE_canFam3_96pc_50col_desc_noncoding.bed",43648,"greater",9.99900009999e-05,0,"greater",1,270165,"greater",9.99900009999e-05,269429,"greater",9.99900009999e-05,25988991,"greater",9.99900009999e-05,-16131.9766190224,"greater",9.99900009999e-05,96.5602576203431,"greater",9.99900009999e-05
"ct_ESC_foi_huCNE_galGal4_80pc_50col_desc_noncoding.bed",19064,"greater",9.99900009999e-05,0,"greater",1,58184,"greater",9.99900009999e-05,57957,"greater",9.99900009999e-05,8746597,"greater",9.99900009999e-05,-118995.039721193,"greater",9.99900009999e-05,151.998625051561,"greater",9.99900009999e-05
"ct_ESC_foi_huCNE_galGal4_90pc_50col_desc_noncoding.bed",12190,"greater",9.99900009999e-05,0,"greater",1,34128,"greater",9.99900009999e-05,34019,"greater",9.99900009999e-05,4577337,"greater",9.99900009999e-05,-279539.470884066,"greater",9.99900009999e-05,135.376025550867,"greater",9.99900009999e-05
"ct_ESC_foi_huCNE_galGal4_98pc_50col_desc_noncoding.bed",5652,"greater",9.99900009999e-05,0,"greater",1,16075,"greater",9.99900009999e-05,16030,"greater",9.99900009999e-05,1665301,"greater",9.99900009999e-05,-890333.069595906,"greater",9.99900009999e-05,104.510233281493,"greater",0.0300969903009699
"ct_ESC_foi_huCNE_gorGor3_100pc_400col_desc_noncoding.bed",38872,"greater",9.99900009999e-05,0,"greater",1,85440,"greater",9.99900009999e-05,84240,"greater",9.99900009999e-05,41764600,"greater",9.99900009999e-05,-10984.8469913534,"greater",9.99900009999e-05,489.573267790262,"greater",0.11048895110489
"ct_ESC_foi_huCNE_gorGor3_100pc_500col_desc_noncoding.bed",7559,"greater",0.0075992400759924,0,"greater",1,8888,"greater",0.0093990600939906,8726,"greater",0.0063993600639936,6424552,"greater",0.0030996900309969,-192658.498147168,"greater",9.99900009999e-05,724.413703870387,"greater",0.0306969303069693
"ct_ESC_foi_huCNE_LepOcu1_70pc_30col_desc_noncoding.bed",14626,"greater",0.365863413658634,0,"greater",1,49764,"greater",9.99900009999e-05,49649,"greater",9.99900009999e-05,3995238,"greater",9.99900009999e-05,-109754.441097583,"less",9.99900009999e-05,80.6279238003376,"greater",9.99900009999e-05
"ct_ESC_foi_huCNE_LepOcu1_80pc_30col_desc_noncoding.bed",8234,"greater",9.99900009999e-05,0,"greater",1,28117,"greater",9.99900009999e-05,28057,"greater",9.99900009999e-05,2349756,"greater",9.99900009999e-05,-291004.977836598,"greater",9.99900009999e-05,83.8272575310311,"greater",0.0015998400159984
"ct_ESC_foi_huCNE_LepOcu1_96.6pc_30col_desc_noncoding.bed",3426,"greater",9.99900009999e-05,0,"greater",1,10345,"greater",9.99900009999e-05,10334,"greater",9.99900009999e-05,575869,"greater",9.99900009999e-05,-1263086.41475207,"greater",9.99900009999e-05,55.7103914934751,"greater",0.468753124687531
"ct_ESC_foi_huCNE_monDom5_100pc_50col_desc_noncoding.bed",6934,"greater",9.99900009999e-05,0,"greater",1,19165,"greater",9.99900009999e-05,19126,"greater",9.99900009999e-05,1571728,"greater",9.99900009999e-05,-685949.252143992,"greater",9.99900009999e-05,82.1093660318289,"greater",0.211878812118788
"ct_ESC_foi_huCNE_monDom5_80pc_50col_desc_noncoding.bed",42073,"greater",9.99900009999e-05,0,"greater",1,241926,"greater",9.99900009999e-05,241080,"greater",9.99900009999e-05,29351789,"greater",9.99900009999e-05,-16734.7014646197,"greater",9.99900009999e-05,122.357133999653,"greater",9.99900009999e-05
"ct_ESC_foi_huCNE_monDom5_96pc_50col_desc_noncoding.bed",15538,"greater",9.99900009999e-05,0,"greater",1,46969,"greater",9.99900009999e-05,46848,"greater",9.99900009999e-05,4838159,"greater",9.99900009999e-05,-218056.513446268,"greater",9.99900009999e-05,103.260916774894,"greater",0.0021997800219978
"ct_ESC_foi_huCNE_rheMac3_100pc_150col_desc_noncoding.bed",20850,"greater",9.99900009999e-05,0,"greater",1,41642,"greater",9.99900009999e-05,41406,"greater",9.99900009999e-05,8357133,"greater",9.99900009999e-05,-74786.4725604376,"greater",9.99900009999e-05,201.518082704961,"greater",0.0012998700129987
"ct_ESC_foi_huCNE_rheMac3_99.3pc_150col_desc_noncoding.bed",40172,"greater",9.99900009999e-05,0,"greater",1,126240,"greater",9.99900009999e-05,125508,"greater",9.99900009999e-05,26466119,"greater",9.99900009999e-05,-13463.4310217046,"greater",9.99900009999e-05,210.633737325729,"greater",9.99900009999e-05
"ct_ESC_foi_Inverted_Repeat_desc_nonBDNA",56669,"less",0.700629937006299,0,"greater",1,5113313,"greater",9.99900009999e-05,5110275,"greater",9.99900009999e-05,106739679,"greater",9.99900009999e-05,-0.032909828833598,"less",0.700629937006299,22.3552254673242,"less",9.99900009999e-05
"ct_ESC_foi_JUN_desc_TF",1459,"less",9.99900009999e-05,0,"greater",1,1515,"less",9.99900009999e-05,1510,"less",9.99900009999e-05,369462,"less",9.99900009999e-05,-1082619.33298041,"less",9.99900009999e-05,243.884488448845,"greater",0.306769323067693
"ct_ESC_foi_JUND_desc_TF",6738,"less",9.99900009999e-05,0,"greater",1,8956,"less",9.99900009999e-05,8894,"less",9.99900009999e-05,2144003,"less",9.99900009999e-05,-326630.766066702,"less",9.99900009999e-05,240.759937472086,"greater",0.118888111188881
"ct_ESC_foi_KDM1A_desc_TF",8324,"less",9.99900009999e-05,0,"greater",1,12724,"less",9.99900009999e-05,12527,"less",9.99900009999e-05,5706414,"less",9.99900009999e-05,-318952.537127228,"less",9.99900009999e-05,478.996541967935,"greater",9.99900009999e-05
"ct_ESC_foi_KDM4A_desc_TF",9115,"less",9.99900009999e-05,0,"greater",1,22338,"less",9.99900009999e-05,21922,"less",9.99900009999e-05,10154590,"less",9.99900009999e-05,-239640.563437445,"less",9.99900009999e-05,593.906124093473,"less",9.99900009999e-05
"ct_ESC_foi_KDM5A_desc_TF",1795,"less",9.99900009999e-05,0,"greater",1,2517,"less",9.99900009999e-05,2481,"less",9.99900009999e-05,882508,"less",9.99900009999e-05,-1158825.57644256,"less",9.99900009999e-05,398.344060389352,"less",0.471452854714529
"ct_ESC_foi_LMNB1_desc_TF",30710,"greater",9.99900009999e-05,26171,"greater",9.99900009999e-05,13327,"less",0.111988801119888,10633,"less",0.111388861113889,1145710040,"greater",9.99900009999e-05,-363947.371554614,"greater",9.99900009999e-05,91117.3792301343,"greater",0.111988801119888
"ct_ESC_foi_MAFK_desc_TF",8194,"greater",0.28007199280072,0,"greater",1,9097,"less",0.2004799520048,9036,"less",0.232876712328767,2551320,"less",0.212778722127787,-135474.955955532,"greater",9.99900009999e-05,280.67901505991,"less",0.33996600339966
"ct_ESC_foi_Mirror_Repeat_desc_nonBDNA",56664,"greater",9.99900009999e-05,0,"greater",1,1454126,"less",9.99900009999e-05,1452152,"less",9.99900009999e-05,60014589,"less",9.99900009999e-05,-1.14143285689077,"greater",0.0057994200579942,49.6926387396966,"greater",9.99900009999e-05
